judul_berita,penulis_berita,url_berita,media_online,tanggal_berita_dt,top_keyword,lex_match,fuzz_score,embed_sim,relevance_score,is_relevant,karakter_count,judul_berita_bersih,kategori_isu,score_kemenkeu,score_nasional,score_lainnya_hint,matched_terms,score_detail,label_reason
Amerika Hidupkan Lagi Pangkalan Angkatan Laut Terbesarnya di Halaman Belakang China,,https://www.tribunnews.com/internasional/7731588/amerika-hidupkan-lagi-pangkalan-angkatan-laut-terbesarnya-di-halaman-belakang-china,tribunnews,2025-09-21 18:12:00+07:00,diskusi banggar dpr,0.0,0.255,0.655,0.469,False,83,amerika hidupkan lagi pangkalan angkatan laut terbesarnya di halaman belakang china,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Kakanwil Kemenag NTB Pelempar Mikrofon Sempat Terseret Kasus Dugaan Korupsi di Kejaksaan,,https://www.tribunnews.com/regional/7731598/kakanwil-kemenag-ntb-pelempar-mikrofon-sempat-terseret-kasus-dugaan-korupsi-di-kejaksaan,tribunnews,2025-09-21 19:11:00+07:00,makan bergizi gratis,0.0,0.204,0.678,0.468,False,88,kakanwil kemenag ntb pelempar mikrofon sempat terseret kasus dugaan korupsi di kejaksaan,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Komisi V DPR Dorong Integrasi Transportasi di Terminal Pondok Cabe, Mudahkan Masyarakat",Tidak Diketahui,https://www.liputan6.com/news/read/6165107/komisi-v-dpr-dorong-integrasi-transportasi-di-terminal-pondok-cabe-mudahkan-masyarakat,liputan6,2025-09-22 05:30:18+07:00,suntikan dana rp200 triliun,0.0,0.211,0.673,0.467,False,87,"komisi v dpr dorong integrasi transportasi di terminal pondok cabe, mudahkan masyarakat",Isu Nasional,0,4,0,"{'kemenkeu': [], 'nasional': ['\\bdpr\\b|\\bdpd\\b|\\bmpr\\b'], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {'\\bdpr\\b|\\bdpd\\b|\\bmpr\\b': 4}, 'lainnya_hint': {}}",Kuat indikasi pemerintah/penegakan hukum pusat/politik nasional.
Enduro Entrepreneurship Program Bangun Kompetensi 80 Ribu Peserta dan 165 Bengkel Roda Dua,,https://www.tribunnews.com/bisnis/7731905/enduro-entrepreneurship-program-bangun-kompetensi-80-ribu-peserta-dan-165-bengkel-roda-dua,tribunnews,2025-09-22 14:41:00+07:00,diskusi banggar dpr,0.0,0.239,0.659,0.467,False,90,enduro entrepreneurship program bangun kompetensi 80 ribu peserta dan 165 bengkel roda dua,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Tren Bullish Terjaga, Emas Berpotensi Tembus USD 3.700 per Troy Ounce",Tidak Diketahui,https://www.liputan6.com/bisnis/read/6165262/tren-bullish-terjaga-emas-berpotensi-tembus-usd-3700-per-troy-ounce,liputan6,2025-09-22 10:40:17+07:00,suntikan dana rp200 triliun,0.0,0.271,0.641,0.466,False,69,"tren bullish terjaga, emas berpotensi tembus usd 3.700 per troy ounce",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Selain Larry Ellison, Donald Trump Sebut Murdoch Bakal Ikut dalam Kesepakatan TikTok",Tidak Diketahui,https://www.liputan6.com/bisnis/read/6165119/selain-larry-ellison-donald-trump-sebut-murdoch-bakal-ikut-dalam-kesepakatan-tiktok,liputan6,2025-09-22 06:40:54+07:00,suntikan dana rp200 triliun,0.0,0.216,0.668,0.466,False,84,"selain larry ellison, donald trump sebut murdoch bakal ikut dalam kesepakatan tiktok",Isu Lainnya,0,0,2,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': ['\\bviral\\b|\\btiktok\\b|\\binstagram\\b']}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {'\\bviral\\b|\\btiktok\\b|\\binstagram\\b': 2}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Klasemen Akhir Four Nations Cup 2025: Timnas Futsal Indonesia Gagal Juara, Belanda Berpesta",,https://www.tribunnews.com/superskor/7731621/klasemen-akhir-four-nations-cup-2025-timnas-futsal-indonesia-gagal-juara-belanda-berpesta,tribunnews,2025-09-21 20:50:00+07:00,suntikan dana rp200 triliun,0.0,0.254,0.649,0.466,False,91,"klasemen akhir four nations cup 2025: timnas futsal indonesia gagal juara, belanda berpesta",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Wanita Pengendara Sepeda Listrik Tewas Ditabrak Mobil di Koja Jakut,Tidak Diketahui,https://news.detik.com/berita/d-8123305/wanita-pengendara-sepeda-listrik-tewas-ditabrak-mobil-di-koja-jakut,detik,2025-09-21 00:00:00+07:00,suntikan dana rp200 triliun,0.0,0.234,0.658,0.465,False,67,wanita pengendara sepeda listrik tewas ditabrak mobil di koja jakut,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Turun Tangan Urus Sendiri Proses Perceraian dengan Indra Adhitya, Chikita Meidy: Menjiwai jadi Janda",,https://www.tribunnews.com/seleb/7731938/turun-tangan-urus-sendiri-proses-perceraian-dengan-indra-adhitya-chikita-meidy-menjiwai-jadi-janda,tribunnews,2025-09-22 15:20:00+07:00,suntikan dana rp200 triliun,0.0,0.236,0.657,0.465,False,100,"turun tangan urus sendiri proses perceraian dengan indra adhitya, chikita meidy: menjiwai jadi janda",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Bocah di Depok Terjebak ke Dalam Tabung Pengering Mesin Cuci, Begini Detik-Detik Proses Ev...",Tidak Diketahui,https://www.liputan6.com/news/read/6164925/bocah-di-depok-terjebak-ke-dalam-tabung-pengering-mesin-cuci-begini-detik-detik-proses-evakuasi,liputan6,2025-09-21 16:50:34+07:00,makan bergizi gratis,0.0,0.248,0.65,0.464,False,93,"bocah di depok terjebak ke dalam tabung pengering mesin cuci, begini detik-detik proses ev",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Hasil Klasemen Grup B Championship: Dua Eks Peserta Super League Rebutan Puncak,,https://www.tribunnews.com/superskor/7731625/hasil-klasemen-grup-b-championship-dua-eks-peserta-super-league-rebutan-puncak,tribunnews,2025-09-21 21:28:00+07:00,diskusi banggar dpr,0.0,0.204,0.671,0.464,False,79,hasil klasemen grup b championship: dua eks peserta super league rebutan puncak,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Bocah Perempuan Tewas Tergeletak di Kamar Kos Jakut, Kondisinya Mengenaskan Ada Ceceran Da...",Tidak Diketahui,https://www.liputan6.com/news/read/6165452/bocah-perempuan-tewas-tergeletak-di-kamar-kos-jakut-kondisinya-mengenaskan-ada-ceceran-darah-di-lantai,liputan6,2025-09-22 13:47:29+07:00,diskusi banggar dpr,0.0,0.161,0.691,0.463,False,93,"bocah perempuan tewas tergeletak di kamar kos jakut, kondisinya mengenaskan ada ceceran da",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Prakiraan Cuaca BMKG Jawa Tengah Besok, Selasa 23 September 2025: Wonosobo Berawan, Semarang Cerah",,https://www.tribunnews.com/regional/7731914/prakiraan-cuaca-bmkg-jawa-tengah-besok-selasa-23-september-2025-wonosobo-berawan-semarang-cerah,tribunnews,2025-09-22 14:49:00+07:00,diskusi banggar dpr,0.0,0.154,0.695,0.463,False,98,"prakiraan cuaca bmkg jawa tengah besok, selasa 23 september 2025: wonosobo berawan, semarang cerah",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
3 Alasan Wajib Nonton Drama Komedi Ratu Ratu Queens: The Series di Netflix,,https://www.tribunnews.com/seleb/7731955/3-alasan-wajib-nonton-drama-komedi-ratu-ratu-queens-the-series-di-netflix,tribunnews,2025-09-22 15:42:00+07:00,suntikan dana rp200 triliun,0.0,0.297,0.622,0.463,False,74,3 alasan wajib nonton drama komedi ratu ratu queens: the series di netflix,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Beri Pengarahan Santri Ponpes Amanatul Ummah, Menko Pangan Zulhas: Ingat Selalu Petani dan...",Tidak Diketahui,https://www.liputan6.com/news/read/6164822/beri-pengarahan-santri-ponpes-amanatul-ummah-menko-pangan-zulhas-ingat-selalu-petani-dan-nelayan,liputan6,2025-09-21 13:32:54+07:00,makan bergizi gratis,0.0,0.159,0.687,0.46,False,93,"beri pengarahan santri ponpes amanatul ummah, menko pangan zulhas: ingat selalu petani dan",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Dimas Seto Ajak Masyarakat Berlari di Sentul untuk Dukung Program Kemanusiaan Palestina,,https://www.tribunnews.com/seleb/7731583/dimas-seto-ajak-masyarakat-berlari-di-sentul-untuk-dukung-program-kemanusiaan-palestina,tribunnews,2025-09-21 17:52:00+07:00,makan bergizi gratis,0.0,0.28,0.626,0.459,False,87,dimas seto ajak masyarakat berlari di sentul untuk dukung program kemanusiaan palestina,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Pramono Anung Bakal Evaluasi TransJakarta Pasca Serangkaian Kecelakaan Sebulan Terakhir,Tidak Diketahui,https://www.liputan6.com/news/read/6164948/pramono-anung-bakal-evaluasi-transjakarta-pasca-serangkaian-kecelakaan-sebulan-terakhir,liputan6,2025-09-21 18:30:04+07:00,makan bergizi gratis,0.0,0.206,0.661,0.458,False,87,pramono anung bakal evaluasi transjakarta pasca serangkaian kecelakaan sebulan terakhir,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Rekap Hasil Final China Masters 2025: Kim/Seo Bikin Korea Samai Gelar Tuan Rumah,,https://www.tribunnews.com/sport/7731585/rekap-hasil-final-china-masters-2025-kimseo-bikin-korea-samai-gelar-tuan-rumah,tribunnews,2025-09-21 18:00:00+07:00,suntikan dana rp200 triliun,0.0,0.262,0.632,0.458,False,80,rekap hasil final china masters 2025: kim/seo bikin korea samai gelar tuan rumah,Isu Lainnya,0,0,3,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': ['\\bseleb\\b|\\bselebriti\\b|\\bgosip\\b|\\bartis\\b|\\bkorea\\b|\\bkpop\\b']}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {'\\bseleb\\b|\\bselebriti\\b|\\bgosip\\b|\\bartis\\b|\\bkorea\\b|\\bkpop\\b': 3}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"KMP Jatra II Siap Beroperasi Lagi, Layani Rute Gunungsitoli-Sibolga",Tidak Diketahui,https://www.liputan6.com/bisnis/read/6164892/kmp-jatra-ii-siap-beroperasi-lagi-layani-rute-gunungsitoli-sibolga,liputan6,2025-09-21 17:30:30+07:00,diskusi banggar dpr,0.0,0.209,0.657,0.457,False,67,"kmp jatra ii siap beroperasi lagi, layani rute gunungsitoli-sibolga",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Jadwal Calvin Verdonk, Miliano Jonathans, dan Dean James di Liga Eropa Pekan Ini",,https://www.tribunnews.com/superskor/7731947/jadwal-calvin-verdonk-miliano-jonathans-dan-dean-james-di-liga-eropa-pekan-ini,tribunnews,2025-09-22 15:27:00+07:00,suntikan dana rp200 triliun,0.0,0.262,0.63,0.457,False,80,"jadwal calvin verdonk, miliano jonathans, dan dean james di liga eropa pekan ini",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"InternasionalKasus Eks Ibu Negara Korsel Meluas, Pemimpin Gereja Unifikasi TerseretNews1 jam yang lalu",Tidak Diketahui,https://www.cnbcindonesia.com/news/20250922143758-4-669125/kasus-eks-ibu-negara-korsel-meluas-pemimpin-gereja-unifikasi-terseret,cnbc,2025-09-22 00:00:00+07:00,diskusi banggar dpr,0.0,0.149,0.685,0.456,False,102,"internasionalkasus eks ibu negara korsel meluas, pemimpin gereja unifikasi terseret",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Poin BWF Korea Open 2025: Ajang Apriyani/Fadia Kembali ke Top 100, Fajar/Fikri Kian Meroket",,https://www.tribunnews.com/sport/7731928/poin-bwf-korea-open-2025-ajang-apriyanifadia-kembali-ke-top-100-fajarfikri-kian-meroket,tribunnews,2025-09-22 15:08:00+07:00,makan bergizi gratis,0.0,0.18,0.67,0.456,False,91,"poin bwf korea open 2025: ajang apriyani/fadia kembali ke top 100, fajar/fikri kian meroket",Isu Lainnya,0,0,3,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': ['\\bseleb\\b|\\bselebriti\\b|\\bgosip\\b|\\bartis\\b|\\bkorea\\b|\\bkpop\\b']}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {'\\bseleb\\b|\\bselebriti\\b|\\bgosip\\b|\\bartis\\b|\\bkorea\\b|\\bkpop\\b': 3}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Sebelum Jadi Tersangka Pembunuhan, Briptu Rizka Berdalih Pergi ke Dukun saat Brigadir Esco Hilang",,https://www.tribunnews.com/regional/7731590/sebelum-jadi-tersangka-pembunuhan-briptu-rizka-berdalih-pergi-ke-dukun-saat-brigadir-esco-hilang,tribunnews,2025-09-21 18:22:00+07:00,makan bergizi gratis,0.0,0.256,0.631,0.456,False,97,"sebelum jadi tersangka pembunuhan, briptu rizka berdalih pergi ke dukun saat brigadir esco hilang",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Ramalan Zodiak Senin, 22 September 2025: Gemini Perlu Bersantai, Scorpio Beristirahat Total",,https://www.tribunnews.com/lifestyle/7731600/ramalan-zodiak-senin-22-september-2025-gemini-perlu-bersantai-scorpio-beristirahat-total,tribunnews,2025-09-21 19:24:00+07:00,suntikan dana rp200 triliun,0.0,0.237,0.642,0.456,False,91,"ramalan zodiak senin, 22 september 2025: gemini perlu bersantai, scorpio beristirahat total",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Eks Pengacara Brigadir Yosua Protes Budhi Herdi yang Terseret Kasus Sambo Masuk Tim Reformasi Polri,,https://www.tribunnews.com/nasional/7731912/eks-pengacara-brigadir-yosua-protes-budhi-herdi-yang-terseret-kasus-sambo-masuk-tim-reformasi-polri,tribunnews,2025-09-22 14:48:00+07:00,suntikan dana rp200 triliun,0.0,0.159,0.677,0.454,False,99,eks pengacara brigadir yosua protes budhi herdi yang terseret kasus sambo masuk tim reformasi polri,Isu Nasional,0,5,0,"{'kemenkeu': [], 'nasional': ['\\bkpk\\b|\\bott\\b|\\bkejagung\\b|\\bkejaksaan agung\\b|\\bpolri\\b|\\bbnn\\b'], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {'\\bkpk\\b|\\bott\\b|\\bkejagung\\b|\\bkejaksaan agung\\b|\\bpolri\\b|\\bbnn\\b': 5}, 'lainnya_hint': {}}",Kuat indikasi pemerintah/penegakan hukum pusat/politik nasional.
Astra Kembali Hadir di Paviliun Indonesia pada Gelaran World Expo 2025 Osaka,Tidak Diketahui,https://www.liputan6.com/bisnis/read/6164645/astra-kembali-hadir-di-paviliun-indonesia-pada-gelaran-world-expo-2025-osaka,liputan6,2025-09-21 07:30:47+07:00,diskusi banggar dpr,0.0,0.211,0.645,0.45,False,76,astra kembali hadir di paviliun indonesia pada gelaran world expo 2025 osaka,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Tax Amnesty: Pengertian, Subjek dan Objek hingga Alasan Ditolak Menkeu Purbaya",Tidak Diketahui,https://www.liputan6.com/bisnis/read/6165456/tax-amnesty-pengertian-subjek-dan-objek-hingga-alasan-ditolak-menkeu-purbaya,liputan6,2025-09-22 14:45:53+07:00,suntikan dana rp200 triliun,0.0,0.248,0.624,0.449,False,78,"tax amnesty: pengertian, subjek dan objek hingga alasan ditolak menkeu purbaya",Isu Kemenkeu,17,0,0,"{'kemenkeu': ['\\bmenkeu\\b', '\\b(purbaya yudhi|purbaya)\\b', '\\bamnesty\\b|\\bpengampunan pajak\\b'], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {'\\bmenkeu\\b': 6, '\\b(purbaya yudhi|purbaya)\\b': 6, '\\bamnesty\\b|\\bpengampunan pajak\\b': 5}, 'nasional': {}, 'lainnya_hint': {}}",Kuat indikasi fiskal/Kemenkeu.
"Update Ranking BWF setelah China Masters 2025: Fajar/Fikri Melejit, Rehan/Gloria Sejarah Baru",,https://www.tribunnews.com/sport/7731607/update-ranking-bwf-setelah-china-masters-2025-fajarfikri-melejit-rehangloria-sejarah-baru,tribunnews,2025-09-21 20:03:00+07:00,suntikan dana rp200 triliun,0.0,0.25,0.623,0.449,False,93,"update ranking bwf setelah china masters 2025: fajar/fikri melejit, rehan/gloria sejarah baru",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Kabar Abroad Timnas Indonesia: Emil Audero Cetak Sejarah Mentereng di Laga Cremonese vs Parma,,https://www.tribunnews.com/superskor/7731632/kabar-abroad-timnas-indonesia-emil-audero-cetak-sejarah-mentereng-di-laga-cremonese-vs-parma,tribunnews,2025-09-21 23:14:00+07:00,suntikan dana rp200 triliun,0.0,0.167,0.663,0.448,False,93,kabar abroad timnas indonesia: emil audero cetak sejarah mentereng di laga cremonese vs parma,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Selebritas Dunia Bersuara Bela Palestina, Desak Setop Serangan di GazaLifestyle34 menit yang lalu",Tidak Diketahui,https://www.cnbcindonesia.com/lifestyle/20250922131718-33-669082/selebritas-dunia-bersuara-bela-palestina-desak-setop-serangan-di-gaza,cnbc,2025-09-22 00:00:00+07:00,suntikan dana rp200 triliun,0.0,0.226,0.627,0.444,False,97,"selebritas dunia bersuara bela palestina, desak setop serangan di gaza",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Jadwal Badminton setelah China Masters: Episode Baru Fajar/Fikri di Korea Open 2025,,https://www.tribunnews.com/sport/7731618/jadwal-badminton-setelah-china-masters-episode-baru-fajarfikri-di-korea-open-2025,tribunnews,2025-09-21 20:42:00+07:00,suntikan dana rp200 triliun,0.0,0.236,0.62,0.443,False,83,jadwal badminton setelah china masters: episode baru fajar/fikri di korea open 2025,Isu Lainnya,0,0,3,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': ['\\bseleb\\b|\\bselebriti\\b|\\bgosip\\b|\\bartis\\b|\\bkorea\\b|\\bkpop\\b']}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {'\\bseleb\\b|\\bselebriti\\b|\\bgosip\\b|\\bartis\\b|\\bkorea\\b|\\bkpop\\b': 3}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Terjemahan Lirik Lagu What Was I Made For? - Billie Eilish: When Did It End? All the Enjoyment,,https://www.tribunnews.com/musik/7731941/terjemahan-lirik-lagu-what-was-i-made-for-billie-eilish-when-did-it-end-all-the-enjoyment,tribunnews,2025-09-22 15:22:00+07:00,suntikan dana rp200 triliun,0.0,0.198,0.639,0.443,False,94,terjemahan lirik lagu what was i made for? - billie eilish: when did it end? all the enjoyment,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Konflik Pengelolaan Casablanca East Residence, Mantan Pengurus Tolak Badan Pengelola Masuk",,https://www.tribunnews.com/metropolitan/7731902/konflik-pengelolaan-casablanca-east-residence-mantan-pengurus-tolak-badan-pengelola-masuk,tribunnews,2025-09-22 14:35:00+07:00,suntikan dana rp200 triliun,0.0,0.205,0.635,0.442,False,90,"konflik pengelolaan casablanca east residence, mantan pengurus tolak badan pengelola masuk",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Terjemahan Lirik Lagu DUMB – D.O. EXO ft. PENOMECO: So Dumb, It's Okay",,https://www.tribunnews.com/musik/7731576/terjemahan-lirik-lagu-dumb-do-exo-ft-penomeco-so-dumb-its-okay,tribunnews,2025-09-21 17:26:00+07:00,makan bergizi gratis,0.0,0.2,0.616,0.43,False,70,"terjemahan lirik lagu dumb – d.o. exo ft. penomeco: so dumb, it's okay",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
Prediksi Skor Napoli vs Pisa di Liga Italia: Misi Partenopei Pertahankan Start Sempurna,,https://www.tribunnews.com/superskor/7731904/prediksi-skor-napoli-vs-pisa-di-liga-italia-misi-partenopei-pertahankan-start-sempurna,tribunnews,2025-09-22 14:39:00+07:00,diskusi banggar dpr,0.0,0.189,0.616,0.426,False,87,prediksi skor napoli vs pisa di liga italia: misi partenopei pertahankan start sempurna,Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
"Derby Della Capitale Alot, Roma Menang Tipis 1-0 dari Lazio di Olimpico",,https://www.tribunnews.com/superskor/7731602/derby-della-capitale-alot-roma-menang-tipis-1-0-dari-lazio-di-olimpico,tribunnews,2025-09-21 19:32:00+07:00,suntikan dana rp200 triliun,0.0,0.204,0.587,0.413,False,71,"derby della capitale alot, roma menang tipis 1-0 dari lazio di olimpico",Isu Lainnya,0,0,0,"{'kemenkeu': [], 'nasional': [], 'lainnya_hint': []}","{'kemenkeu': {}, 'nasional': {}, 'lainnya_hint': {}}",Tidak ada indikasi kuat isu Kemenkeu/Nasional.
