judul_berita,url_berita,tanggal_berita
Apa Rencana Sri Mulyani Usai Tak Menjabat Menkeu? Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250909165647-532-1271771/apa-rencana-sri-mulyani-usai-tak-menjabat-menkeu,2025-09-09T17:16:13+07:00
12:40 VIDEO: Air Mata dan Nyanyian Pegawai Kemenkeu Lepas Sri Mulyani TV • 2 minggu yang lalu,https://www.cnnindonesia.com/tv/20250909165335-400-1271768/video-air-mata-dan-nyanyian-pegawai-kemenkeu-lepas-sri-mulyani,2025-09-09T17:03:02+07:00
Rupiah Amblas ke Rp16.481 Imbas Sri Mulyani Tak Lagi Menkeu Ekonomi • 2 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250909152231-78-1271731/rupiah-amblas-ke-rp16481-imbas-sri-mulyani-tak-lagi-menkeu,2025-09-09T15:58:54+07:00
09:10 VIDEO: Purbaya Yudhi Sadewa Yakin 2-3 Bulan Lagi Indonesia Cerah TV • 2 minggu yang lalu,https://www.cnnindonesia.com/tv/20250909123502-400-1271615/video-purbaya-yudhi-sadewa-yakin-2-3-bulan-lagi-indonesia-cerah,2025-09-09T13:45:02+07:00
Basuki Usai DPR Tolak Tambah Anggaran IKN Rp14 T: Bisa Mundur Lagi Ekonomi • 1 minggu yang lalu,https://www.cnnindonesia.com/ekonomi/20250915193140-92-1274014/basuki-usai-dpr-tolak-tambah-anggaran-ikn-rp14-t-bisa-mundur-lagi,2025-09-15T20:16:25+07:00
"Defisit APBN 2025 Melebar, Sri Mulyani Izin DPR Pakai Sisa Anggaran Ekonomi • 2 bulan yang lalu",https://www.cnnindonesia.com/ekonomi/20250701205529-532-1245800/defisit-apbn-2025-melebar-sri-mulyani-izin-dpr-pakai-sisa-anggaran,2025-07-02T09:15:36+07:00
DPR Minta Pemerintah Setop Tambah Stafsus di Tengah Efisiensi Anggaran Nasional • 7 bulan yang lalu,https://www.cnnindonesia.com/nasional/20250212155919-32-1197520/dpr-minta-pemerintah-setop-tambah-stafsus-di-tengah-efisiensi-anggaran,2025-02-12T18:06:00+07:00
Daftar Lengkap 7 Pimpinan Kepala Badan DPR RI 2024-2029 Nasional • 11 bulan yang lalu,https://www.cnnindonesia.com/nasional/20241023131147-32-1158734/daftar-lengkap-7-pimpinan-kepala-badan-dpr-ri-2024-2029,2024-10-23T13:27:33+07:00
"00:48 VIDEO: PDIP Pimpin Komisi I, V, Banggar dan BAKN DPR RI TV • 11 bulan yang lalu",https://www.cnnindonesia.com/tv/20241014174331-407-1155244/video-pdip-pimpin-komisi-i-v-banggar-dan-bakn-dpr-ri,2024-10-14T18:30:28+07:00
Said Abdullah Paparkan Peran Penting Badan Anggaran DPR ke Depan Nasional • 11 bulan yang lalu,https://www.cnnindonesia.com/nasional/20240929151010-633-1149672/said-abdullah-paparkan-peran-penting-badan-anggaran-dpr-ke-depan,2024-09-29T15:15:28+07:00
